Time,Temp,Pressure,Humidnity,IAQ
12:00:20 AM,33.1,100465,74.68,60.81
1:00:20 AM,33.17,100465,73.09,85.97
2:00:20 AM,33.36,100465,72.22,86.42
3:00:20 AM,33.51,100466,71.47,86.73
4:00:20 AM,33.57,100466,70.72,87.06
5:00:20 AM,33.94,100460,72.36,87.12
6:00:20 AM,34.37,100461,74.6,85.69
7:00:20 AM,34.29,100461,71.67,86.26
8:00:20 AM,34.21,100461,69.87,87.27
9:00:20 AM,34.18,100461,68.97,87.78
10:00:20 AM,34.46,100462,67.87,88.06
11:00:20 AM,34.25,100461,67.69,88.44
12:00:20 PM,34.21,100461,67.66,88.47
1:00:20 PM,34.2,100461,67.62,88.48
2:00:20 PM,34.18,100462,67.57,88.51
3:00:20 PM,34.13,100461,67.54,88.52
4:00:20 PM,34.12,100462,67.55,88.52
5:00:20 PM,34.14,100463,67.54,88.52
6:00:20 PM,34.14,100462,67.48,88.54
7:00:20 PM,34.14,100462,67.44,88.56
8:00:20 PM,34.48,100460,67.08,88.57
9:00:20 PM,34.32,100462,67.07,88.73
10:00:20 PM,34.3,100461,67.08,88.72
11:00:20 PM,34.29,100461,67.06,88.72
12:00:20 AM,34.31,100463,67.07,88.73
1:00:20 AM,34.32,100462,67,88.74
2:00:20 AM,34.33,100461,66.92,88.77
3:00:20 AM,34.33,100462,66.88,88.8
4:00:20 AM,34.34,100462,66.83,88.81
5:00:20 AM,34.33,100463,66.79,88.83
6:00:20 AM,34.63,100461,66.44,88.85
7:00:20 AM,34.45,100460,66.45,88.99
8:00:20 AM,34.43,100462,66.48,88.97
9:00:20 AM,34.43,100461,66.47,88.97
10:00:20 AM,34.4,100462,66.47,88.97
11:00:20 AM,34.39,100462,66.47,88.97
12:00:20 PM,34.36,100462,66.49,88.97
1:00:20 PM,34.34,100464,66.51,88.96
2:00:20 PM,34.34,100464,66.54,88.95
3:00:20 PM,34.34,100464,66.51,88.95
4:00:20 PM,34.6,100462,66.29,88.96
5:00:20 PM,34.43,100463,66.3,89.05
6:00:20 PM,34.41,100463,66.37,89.03
7:00:20 PM,34.38,100463,66.37,89.02
8:00:20 PM,34.35,100466,66.42,89
9:00:20 PM,34.33,100464,66.48,88.98
10:00:20 PM,34.33,100466,66.48,88.97
11:00:20 PM,34.36,100466,66.5,88.96
12:00:20 AM,34.38,100465,66.47,88.97
1:00:20 AM,34.4,100465,66.48,88.98
2:00:20 AM,34.71,100465,66.1,88.99
3:00:20 AM,34.51,100463,66.09,89.14
4:00:20 AM,34.46,100464,66.17,89.1
5:00:20 AM,34.44,100464,66.23,89.09
6:00:20 AM,34.43,100465,66.24,89.07
7:00:20 AM,34.41,100464,66.27,89.07
8:00:20 AM,34.4,100465,66.32,89.04
9:00:20 AM,34.39,100466,66.33,89.03
10:00:20 AM,34.4,100466,66.36,89.02
11:00:20 AM,34.4,100466,66.36,89.02
12:00:20 PM,34.72,100465,66.05,89.02
1:00:20 PM,34.52,100464,66.09,89.15
2:00:20 PM,34.49,100464,66.16,89.11
3:00:20 PM,34.48,100465,66.15,89.11
4:00:20 PM,34.46,100466,66.16,89.11
5:00:20 PM,34.46,100466,66.18,89.1
6:00:20 PM,34.46,100466,66.2,89.09
7:00:20 PM,34.48,100466,66.21,89.09
8:00:20 PM,34.49,100465,66.22,89.08
9:00:20 PM,34.49,100466,66.17,89.09
10:00:20 PM,34.76,100467,65.9,89.1
11:00:20 PM,34.58,100466,65.91,89.21
12:00:20 AM,34.54,100466,65.99,89.19
1:00:20 AM,34.57,100466,66.02,89.16
2:00:20 AM,34.57,100465,66,89.17
3:00:20 AM,34.57,100467,66,89.17
4:00:20 AM,34.6,100466,65.98,89.17
5:00:20 AM,34.63,100466,65.95,89.18
6:00:20 AM,34.65,100466,65.86,89.21
7:00:20 AM,34.65,100467,65.85,89.23
8:00:20 AM,34.91,100467,65.55,89.25
9:00:20 AM,34.71,100467,65.62,89.35
10:00:20 AM,34.67,100467,65.69,89.31
11:00:20 AM,34.65,100467,65.71,89.29
12:00:20 PM,34.64,100466,65.76,89.28
1:00:20 PM,34.61,100466,65.77,89.27
2:00:20 PM,34.61,100466,65.8,89.25
3:00:20 PM,34.65,100468,65.79,89.25
4:00:20 PM,34.69,100467,65.77,89.25
5:00:20 PM,34.72,100468,65.7,89.28
6:00:20 PM,35.04,100467,65.23,89.3
7:00:20 PM,34.85,100468,65.23,89.5
8:00:20 PM,34.84,100468,65.29,89.48
9:00:20 PM,34.85,100467,65.26,89.46
10:00:20 PM,34.86,100467,65.23,89.48
11:00:20 PM,34.88,100468,65.17,89.5
12:00:20 AM,34.88,100467,65.13,89.53
1:00:20 AM,34.9,100468,65.08,89.54
2:00:20 AM,34.92,100467,65.05,89.56
3:00:20 AM,34.94,100468,65.03,89.57
4:00:20 AM,35.29,100469,64.56,89.58
5:00:20 AM,35.12,100469,64.55,89.78
6:00:20 AM,35.09,100470,64.55,89.78
7:00:20 AM,35.08,100469,64.53,89.78
8:00:20 AM,35.05,100469,64.54,89.78
9:00:20 AM,35.07,100469,64.54,89.77
10:00:20 AM,35.09,100469,64.53,89.77
11:00:20 AM,35.11,100469,64.48,89.79
12:00:20 PM,35.12,100470,64.46,89.8
1:00:20 PM,35.14,100469,64.43,89.81
2:00:20 PM,35.45,100471,64.02,89.84
3:00:20 PM,35.26,100471,64.01,90.01
4:00:20 PM,35.24,100470,64.08,89.98
5:00:20 PM,35.25,100470,64.07,89.97
6:00:20 PM,35.26,100470,64.03,89.98
7:00:20 PM,35.27,100470,64.01,90
8:00:20 PM,35.28,100471,63.97,90.01
9:00:20 PM,35.29,100471,63.93,90.02
10:00:20 PM,35.3,100472,63.89,90.04
11:00:20 PM,35.31,100472,63.88,90.05
12:00:20 AM,35.64,100473,63.53,90.05
1:00:20 AM,35.45,100472,63.52,90.21
2:00:20 AM,35.43,100473,63.54,90.2
3:00:20 AM,35.41,100472,63.47,90.2
4:00:20 AM,35.39,100472,63.45,90.23
5:00:20 AM,35.39,100473,63.43,90.23
6:00:20 AM,35.41,100472,63.41,90.24
7:00:20 AM,35.44,100472,63.39,90.25
8:00:20 AM,35.45,100473,63.37,90.26
9:00:20 AM,35.47,100472,63.33,90.27
10:00:20 AM,35.79,100474,62.91,90.29
11:00:20 AM,35.59,100474,62.94,90.47
12:00:20 PM,35.57,100473,63,90.43
1:00:20 PM,35.58,100474,62.98,90.42
2:00:20 PM,35.57,100474,62.95,90.43
3:00:20 PM,35.58,100474,62.94,90.44
4:00:20 PM,35.59,100474,62.97,90.44
5:00:20 PM,35.6,100473,62.97,90.43
6:00:20 PM,35.6,100473,62.95,90.43
7:00:20 PM,35.62,100474,62.96,90.44
8:00:20 PM,35.95,100475,62.57,90.45
9:00:20 PM,35.76,100475,62.54,90.62
10:00:20 PM,35.73,100474,62.57,90.59
11:00:20 PM,35.73,100474,62.62,90.58
12:00:20 AM,35.72,100473,62.65,90.57
1:00:20 AM,35.73,100474,62.65,90.56
2:00:20 AM,35.75,100475,62.61,90.57
3:00:20 AM,35.78,100476,62.54,90.6
4:00:20 AM,35.79,100476,62.51,90.62
5:00:20 AM,35.8,100476,62.45,90.64
6:00:20 AM,36.14,100474,62.05,90.66
7:00:20 AM,35.97,100476,62.03,90.83
8:00:20 AM,35.93,100475,62.04,90.81
9:00:20 AM,35.92,100477,62.03,90.82
10:00:20 AM,35.92,100477,62.01,90.83
11:00:20 AM,35.92,100476,62.03,90.83
12:00:20 PM,35.92,100476,62.01,90.83
1:00:20 PM,35.92,100474,61.99,90.83
2:00:20 PM,35.93,100477,62,90.84
3:00:20 PM,35.95,100475,61.97,90.84
4:00:20 PM,36.25,100475,61.59,90.86
5:00:20 PM,36.05,100474,61.58,91.02
6:00:20 PM,36,100476,61.64,91
7:00:20 PM,36,100475,61.7,90.97
8:00:20 PM,36,100476,61.69,90.96
9:00:20 PM,36.01,100475,61.68,90.96
10:00:20 PM,36.02,100475,61.67,90.97
11:00:20 PM,36.03,100476,61.64,90.98
12:00:20 AM,36.05,100475,61.62,91
1:00:20 AM,36.07,100476,61.58,91
2:00:20 AM,36.41,100476,61.21,91.01
3:00:20 AM,36.23,100475,61.21,91.18
4:00:20 AM,36.2,100477,61.24,91.16
5:00:20 AM,36.19,100476,61.25,91.16
6:00:20 AM,36.19,100476,61.28,91.15
7:00:20 AM,36.2,100477,61.25,91.14
8:00:20 AM,36.2,100477,61.23,91.15
9:00:20 AM,36.21,100476,61.21,91.16
10:00:20 AM,36.21,100477,61.18,91.18
11:00:20 AM,36.23,100477,61.17,91.18
12:00:20 PM,36.56,100480,60.85,91.18
1:00:20 PM,36.39,100478,60.81,91.33
2:00:20 PM,36.34,100478,60.82,91.33
3:00:20 PM,36.31,100478,60.83,91.32
4:00:20 PM,36.31,100477,60.93,91.31
5:00:20 PM,36.31,100478,60.95,91.28
6:00:20 PM,36.33,100478,60.92,91.28
7:00:20 PM,36.34,100478,60.91,91.29
8:00:20 PM,36.37,100478,60.85,91.29
9:00:20 PM,36.35,100478,60.78,91.33
10:00:20 PM,36.63,100481,60.48,91.35
11:00:20 PM,36.42,100479,60.53,91.47
12:00:20 AM,36.35,100479,60.63,91.43
1:00:20 AM,36.32,100480,60.75,91.38
2:00:20 AM,36.31,100479,60.79,91.35
3:00:20 AM,36.34,100479,60.82,91.33
4:00:20 AM,36.37,100479,60.82,91.32
5:00:20 AM,36.4,100480,60.81,91.33
6:00:20 AM,36.43,100481,60.77,91.34
7:00:20 AM,36.44,100481,60.72,91.35
8:00:20 AM,36.77,100483,60.33,91.38
9:00:20 AM,36.56,100481,60.31,91.55
10:00:20 AM,36.52,100481,60.36,91.53
11:00:20 AM,36.51,100481,60.38,91.51
12:00:20 PM,36.51,100481,60.36,91.52
1:00:20 PM,36.53,100482,60.35,91.52
2:00:20 PM,36.55,100482,60.34,91.53
3:00:20 PM,36.57,100481,60.31,91.54
4:00:20 PM,36.58,100483,60.26,91.55
5:00:20 PM,36.59,100481,60.2,91.58
6:00:20 PM,36.92,100481,59.84,91.59
7:00:20 PM,36.73,100482,59.84,91.75
8:00:20 PM,36.69,100483,59.86,91.73
9:00:20 PM,36.68,100481,59.88,91.72
10:00:20 PM,36.68,100481,59.91,91.71
11:00:20 PM,36.7,100482,59.9,91.71
12:00:20 AM,36.71,100482,59.89,91.71
1:00:20 AM,36.72,100483,59.83,91.73
2:00:20 AM,36.72,100481,59.82,91.74
3:00:20 AM,36.72,100482,59.77,91.75
4:00:20 AM,37.01,100483,59.5,91.77
5:00:20 AM,36.83,100482,59.51,91.88
6:00:20 AM,36.81,100483,59.54,91.86
7:00:20 AM,36.8,100484,59.55,91.86
8:00:20 AM,36.79,100483,59.53,91.86
9:00:20 AM,36.8,100483,59.55,91.86
10:00:20 AM,36.82,100482,59.54,91.86
11:00:20 AM,36.83,100483,59.53,91.88
12:00:20 PM,36.84,100484,59.48,91.87
1:00:20 PM,36.86,100483,59.46,91.88
2:00:20 PM,37.15,100485,59.13,91.91
3:00:20 PM,36.96,100484,59.14,92.04
4:00:20 PM,36.93,100483,59.19,92.01
5:00:20 PM,36.92,100485,59.19,92
6:00:20 PM,36.9,100484,59.19,92.01
7:00:20 PM,36.9,100485,59.19,92
8:00:20 PM,36.9,100486,59.21,92
9:00:20 PM,36.9,100485,59.2,92
10:00:20 PM,36.9,100486,59.2,92
11:00:20 PM,36.9,100487,59.18,92.01
12:00:20 AM,37.17,100487,58.92,92.02
1:00:20 AM,36.98,100486,58.95,92.12
2:00:20 AM,36.95,100486,59.02,92.09
3:00:20 AM,36.95,100485,59.04,92.07
4:00:20 AM,36.94,100486,59.04,92.06
5:00:20 AM,36.94,100485,59.06,92.07
6:00:20 AM,36.94,100485,59.08,92.06
7:00:20 AM,36.94,100487,59.07,92.05
8:00:20 AM,36.93,100487,59.06,92.05
9:00:20 AM,36.93,100487,59.07,92.05
10:00:20 AM,37.23,100488,58.79,92.05
11:00:20 AM,37.04,100488,58.81,92.18
12:00:20 PM,37.01,100488,58.85,92.16
1:00:20 PM,37,100489,58.89,92.13
2:00:20 PM,37,100488,58.9,92.12
3:00:20 PM,37.01,100489,58.9,92.13
4:00:20 PM,37.02,100490,58.89,92.13
5:00:20 PM,37.03,100489,58.86,92.14
6:00:20 PM,37.05,100489,58.83,92.15
7:00:20 PM,37.06,100490,58.8,92.16
8:00:20 PM,37.39,100490,58.46,92.17
9:00:20 PM,37.19,100490,58.45,92.32
10:00:20 PM,37.14,100490,58.5,92.3
11:00:20 PM,37.14,100490,58.56,92.28
12:00:20 AM,37.12,100492,58.55,92.28
1:00:20 AM,37.1,100491,58.56,92.27
2:00:20 AM,37.1,100490,58.59,92.27
3:00:20 AM,37.1,100492,58.6,92.25
4:00:20 AM,37.11,100491,58.6,92.25
5:00:20 AM,37.11,100492,58.59,92.26
6:00:20 AM,37.43,100492,58.31,92.26
7:00:20 AM,37.26,100492,58.31,92.38
8:00:20 AM,37.22,100491,58.34,92.37
9:00:20 AM,37.2,100493,58.33,92.36
10:00:20 AM,37.2,100493,58.35,92.35
11:00:20 AM,37.21,100492,58.34,92.36
12:00:20 PM,37.21,100491,58.31,92.36
1:00:20 PM,37.21,100492,58.31,92.37
2:00:20 PM,37.22,100493,58.33,92.37
3:00:20 PM,37.22,100493,58.32,92.37
4:00:20 PM,37.5,100494,58.05,92.37
5:00:20 PM,37.31,100493,58.08,92.49
6:00:20 PM,37.27,100494,58.15,92.45
7:00:20 PM,37.25,100494,58.19,92.43
8:00:20 PM,37.24,100494,58.22,92.42
9:00:20 PM,37.23,100493,58.25,92.41
10:00:20 PM,37.23,100493,58.25,92.4
11:00:20 PM,37.23,100495,58.26,92.39
12:00:20 AM,37.24,100495,58.25,92.4
1:00:20 AM,37.24,100496,58.24,92.4
2:00:20 AM,37.55,100496,57.93,92.4
3:00:20 AM,37.35,100494,57.94,92.53
4:00:20 AM,37.29,100494,58.01,92.51
5:00:20 AM,37.27,100495,58.07,92.48
6:00:20 AM,37.26,100496,58.12,92.46
7:00:20 AM,37.25,100495,58.14,92.45
8:00:20 AM,37.26,100495,58.15,92.44
9:00:20 AM,37.27,100495,58.14,92.44
10:00:20 AM,37.26,100495,58.14,92.44
11:00:20 AM,37.27,100495,58.13,92.45
12:00:20 PM,37.57,100496,57.83,92.45
1:00:20 PM,37.38,100495,57.85,92.58
2:00:20 PM,37.33,100497,57.93,92.55
3:00:20 PM,37.32,100496,57.97,92.53
4:00:20 PM,37.31,100496,57.97,92.52
5:00:20 PM,37.31,100495,57.99,92.51
6:00:20 PM,37.31,100496,57.99,92.5
7:00:20 PM,37.32,100495,57.99,92.51
8:00:20 PM,37.33,100495,57.98,92.51
9:00:20 PM,37.34,100495,57.97,92.52
10:00:20 PM,37.64,100496,57.66,92.52
11:00:20 PM,37.45,100495,57.66,92.65
12:00:20 AM,37.42,100497,57.7,92.64
1:00:20 AM,37.4,100496,57.75,92.62
2:00:20 AM,37.39,100496,57.77,92.6
3:00:20 AM,37.37,100497,57.78,92.6
4:00:20 AM,37.36,100495,57.8,92.58
5:00:20 AM,37.36,100495,57.83,92.58
6:00:20 AM,37.35,100496,57.85,92.58
7:00:20 AM,37.36,100496,57.85,92.56
8:00:20 AM,37.68,100497,57.56,92.57
9:00:20 AM,37.49,100496,57.55,92.69
10:00:20 AM,37.44,100495,57.61,92.67
11:00:20 AM,37.42,100496,57.64,92.66
12:00:20 PM,37.41,100496,57.68,92.64
1:00:20 PM,37.43,100497,57.68,92.63
2:00:20 PM,37.45,100497,57.67,92.63
3:00:20 PM,37.47,100496,57.64,92.64
4:00:20 PM,37.47,100496,57.61,92.66
5:00:20 PM,37.47,100495,57.59,92.67
6:00:20 PM,37.77,100498,57.29,92.67
7:00:20 PM,37.57,100495,57.32,92.8
8:00:20 PM,37.53,100494,57.41,92.76
9:00:20 PM,37.52,100495,57.45,92.74
10:00:20 PM,37.53,100495,57.46,92.73
11:00:20 PM,37.52,100496,57.46,92.72
12:00:20 AM,37.53,100496,57.45,92.73
1:00:20 AM,37.52,100496,57.42,92.73
2:00:20 AM,37.49,100495,57.47,92.73
3:00:20 AM,37.51,100496,57.48,92.72
4:00:20 AM,37.84,100497,57.17,92.72
5:00:20 AM,37.67,100496,57.16,92.86
6:00:20 AM,37.63,100495,57.21,92.84
7:00:20 AM,37.61,100495,57.21,92.83
8:00:20 AM,37.59,100495,57.25,92.83
9:00:20 AM,37.57,100495,57.27,92.81
10:00:20 AM,37.57,100496,57.28,92.8
11:00:20 AM,37.55,100496,57.29,92.8
12:00:20 PM,37.53,100495,57.32,92.8
1:00:20 PM,37.53,100495,57.34,92.78
2:00:20 PM,37.84,100498,57.09,92.77
3:00:20 PM,37.66,100497,57.1,92.89
4:00:20 PM,37.62,100496,57.14,92.87
5:00:20 PM,37.62,100496,57.17,92.86
6:00:20 PM,37.61,100495,57.18,92.85
7:00:20 PM,37.59,100496,57.2,92.85
8:00:20 PM,37.59,100495,57.21,92.84
9:00:20 PM,37.59,100495,57.21,92.83
10:00:20 PM,37.59,100496,57.2,92.83
11:00:20 PM,37.58,100495,57.22,92.83
12:00:20 AM,37.85,100498,57.02,92.83
1:00:20 AM,37.66,100496,57.03,92.91
2:00:20 AM,37.62,100495,57.08,92.88
3:00:20 AM,37.59,100496,57.12,92.88
4:00:20 AM,37.58,100497,57.18,92.86
5:00:20 AM,37.59,100497,57.19,92.84
6:00:20 AM,37.59,100496,57.18,92.84
7:00:20 AM,37.58,100495,57.19,92.84
8:00:20 AM,37.56,100495,57.24,92.83
9:00:20 AM,37.55,100494,57.27,92.81
10:00:20 AM,37.9,100496,56.97,92.8
11:00:20 AM,37.71,100497,56.97,92.94
12:00:20 PM,37.67,100494,57.03,92.93
1:00:20 PM,37.66,100495,57.04,92.9
2:00:20 PM,37.64,100495,57.07,92.9
3:00:20 PM,37.63,100496,57.1,92.89
4:00:20 PM,37.63,100496,57.1,92.88
5:00:20 PM,37.64,100495,57.1,92.87
6:00:20 PM,37.64,100495,57.1,92.88
7:00:20 PM,37.63,100496,57.1,92.87
8:00:20 PM,37.9,100497,56.85,92.87
9:00:20 PM,37.7,100496,56.9,92.98
10:00:20 PM,37.65,100496,56.98,92.94
11:00:20 PM,37.65,100496,57.03,92.91
12:00:20 AM,37.65,100497,57.03,92.9
1:00:20 AM,37.66,100496,57.02,92.91
2:00:20 AM,37.67,100496,57.02,92.91
3:00:20 AM,37.68,100495,57,92.91
4:00:20 AM,37.68,100496,56.99,92.92
5:00:20 AM,37.66,100496,56.98,92.93
6:00:20 AM,37.94,100497,56.78,92.92
7:00:20 AM,37.75,100496,56.8,93.02
8:00:20 AM,37.72,100497,56.85,92.99
9:00:20 AM,37.71,100496,56.88,92.97
10:00:20 AM,37.71,100497,56.89,92.97
11:00:20 AM,37.72,100496,56.87,92.97
12:00:20 PM,37.73,100497,56.88,92.97
1:00:20 PM,37.75,100497,56.89,92.97
2:00:20 PM,37.76,100497,56.85,92.97
3:00:20 PM,37.77,100497,56.79,92.99
4:00:20 PM,38.04,100499,56.55,93
5:00:20 PM,37.85,100497,56.57,93.11
6:00:20 PM,37.79,100497,56.65,93.08
7:00:20 PM,37.76,100497,56.7,93.06
8:00:20 PM,37.76,100496,56.72,93.04
9:00:20 PM,37.75,100498,56.75,93.03
10:00:20 PM,37.75,100498,56.77,93.02
11:00:20 PM,37.73,100496,56.76,93.01
12:00:20 AM,37.71,100497,56.8,93.01
1:00:20 AM,37.71,100497,56.82,93
2:00:20 AM,38.05,100497,56.55,92.99
3:00:20 AM,37.87,100496,56.54,93.12
4:00:20 AM,37.84,100497,56.57,93.1
5:00:20 AM,37.83,100498,56.61,93.08
6:00:20 AM,37.83,100498,56.6,93.08
7:00:20 AM,37.83,100497,56.59,93.08
8:00:20 AM,37.82,100498,56.6,93.08
9:00:20 AM,37.81,100498,56.61,93.08
10:00:20 AM,37.8,100498,56.61,93.07
11:00:20 AM,37.78,100498,56.65,93.07
12:00:20 PM,38.08,100499,56.42,93.06
1:00:20 PM,37.88,100498,56.43,93.17
2:00:20 PM,37.83,100498,56.5,93.13
3:00:20 PM,37.82,100498,56.57,93.11
4:00:20 PM,37.82,100498,56.58,93.1
5:00:20 PM,37.83,100498,56.58,93.1
6:00:20 PM,37.82,100498,56.57,93.1
7:00:20 PM,37.8,100498,56.59,93.1
8:00:20 PM,37.78,100498,56.64,93.07
9:00:20 PM,37.77,100498,56.64,93.07
10:00:20 PM,38.06,100500,56.42,93.06
11:00:20 PM,37.87,100500,56.45,93.16
12:00:20 AM,37.83,100497,56.52,93.13
1:00:20 AM,37.84,100498,56.56,93.11
2:00:20 AM,37.85,100497,56.56,93.11
3:00:20 AM,37.86,100498,56.52,93.11
4:00:20 AM,37.85,100500,56.51,93.12
5:00:20 AM,37.83,100500,56.53,93.12
6:00:20 AM,37.83,100500,56.55,93.12
7:00:20 AM,37.83,100498,56.56,93.1
8:00:20 AM,38.11,100500,56.3,93.11
9:00:20 AM,37.9,100500,56.33,93.21
10:00:20 AM,37.86,100499,56.42,93.18
11:00:20 AM,37.84,100498,56.46,93.15
12:00:20 PM,37.82,100499,56.49,93.14
1:00:20 PM,37.83,100499,56.52,93.12
2:00:20 PM,37.82,100498,56.52,93.12
3:00:20 PM,37.82,100500,56.52,93.12
4:00:20 PM,37.83,100499,56.53,93.11
5:00:20 PM,37.83,100500,56.53,93.12
6:00:20 PM,38.16,100501,56.23,93.11
7:00:20 PM,37.96,100499,56.23,93.25
8:00:20 PM,37.91,100499,56.3,93.22
9:00:20 PM,37.87,100499,56.34,93.2
10:00:20 PM,37.84,100500,56.39,93.18
11:00:20 PM,37.82,100500,56.46,93.16
12:00:20 AM,37.83,100500,56.49,93.14
1:00:20 AM,37.85,100501,56.47,93.14
2:00:20 AM,37.86,100500,56.46,93.14
3:00:20 AM,37.86,100500,56.46,93.14
4:00:20 AM,38.16,100501,56.18,93.15
5:00:20 AM,37.97,100501,56.19,93.27
6:00:20 AM,37.93,100502,56.25,93.24
7:00:20 AM,37.92,100501,56.29,93.23
8:00:20 AM,37.92,100501,56.3,93.22
9:00:20 AM,37.92,100502,56.29,93.21
10:00:20 AM,37.9,100501,56.31,93.2
11:00:20 AM,37.89,100503,56.33,93.2
12:00:20 PM,37.89,100502,56.35,93.19
1:00:20 PM,37.89,100502,56.33,93.19
2:00:20 PM,38.22,100505,56.06,93.19
3:00:20 PM,38.03,100502,56.06,93.32
4:00:20 PM,37.98,100504,56.12,93.29
5:00:20 PM,37.97,100503,56.15,93.28
6:00:20 PM,37.95,100503,56.17,93.27
7:00:20 PM,37.93,100504,56.21,93.25
8:00:20 PM,37.93,100504,56.26,93.23
9:00:20 PM,37.95,100505,56.25,93.22
10:00:20 PM,37.93,100503,56.26,93.23
11:00:20 PM,37.92,100505,56.28,93.22
12:00:20 AM,38.22,100505,56.03,93.22
1:00:20 AM,38.02,100505,56.04,93.34
2:00:20 AM,37.97,100503,56.12,93.3
3:00:20 AM,37.96,100503,56.15,93.28
4:00:20 AM,37.95,100503,56.18,93.26
5:00:20 AM,37.95,100505,56.19,93.26
6:00:20 AM,37.95,100505,56.18,93.26
7:00:20 AM,37.94,100505,56.21,93.26
8:00:20 AM,37.91,100505,56.23,93.24
9:00:20 AM,37.89,100506,56.26,93.24
10:00:20 AM,38.2,100506,56.02,93.21
11:00:20 AM,38.01,100506,56.04,93.33
12:00:20 PM,37.96,100505,56.09,93.3
1:00:20 PM,37.94,100506,56.13,93.29
2:00:20 PM,37.91,100507,56.2,93.27
3:00:20 PM,37.9,100505,56.24,93.24
4:00:20 PM,37.89,100506,56.28,93.23
5:00:20 PM,37.92,100506,56.29,93.22
6:00:20 PM,37.93,100506,56.27,93.23
7:00:20 PM,37.93,100507,56.23,93.24
8:00:20 PM,38.23,100509,55.97,93.24
9:00:20 PM,38.02,100509,55.98,93.35
10:00:20 PM,37.97,100508,56.04,93.32
11:00:20 PM,37.96,100507,56.11,93.3
12:00:20 AM,37.94,100508,56.12,93.29
1:00:20 AM,37.94,100508,56.14,93.27
2:00:20 AM,37.95,100508,56.17,93.27
3:00:20 AM,37.95,100509,56.16,93.28
4:00:20 AM,37.95,100509,56.17,93.27
5:00:20 AM,37.95,100510,56.15,93.27
6:00:20 AM,38.24,100510,55.9,93.28
7:00:20 AM,38.04,100509,55.92,93.38
8:00:20 AM,38,100510,56.01,93.35
9:00:20 AM,37.98,100508,56.06,93.32
10:00:20 AM,37.98,100509,56.09,93.3
11:00:20 AM,37.99,100511,56.11,93.29
12:00:20 PM,37.99,100509,56.09,93.29
1:00:20 PM,37.99,100509,56.09,93.29
2:00:20 PM,38,100510,56.09,93.29
3:00:20 PM,38,100510,56.08,93.3
4:00:20 PM,38.33,100510,55.78,93.3
5:00:20 PM,38.15,100510,55.77,93.43
6:00:20 PM,38.11,100511,55.82,93.42
7:00:20 PM,38.09,100511,55.85,93.4
8:00:20 PM,38.07,100511,55.88,93.39
9:00:20 PM,38.06,100510,55.89,93.39
10:00:20 PM,38.03,100512,55.93,93.37
11:00:20 PM,38.01,100513,55.96,93.36
12:00:20 AM,38.02,100511,55.99,93.35
1:00:20 AM,38.01,100511,55.99,93.34
2:00:20 AM,38.27,100513,55.77,93.33
3:00:20 AM,38.06,100513,55.86,93.43
4:00:20 AM,37.99,100513,55.95,93.37
5:00:20 AM,37.99,100514,56.02,93.33
6:00:20 AM,37.99,100514,56.06,93.32
7:00:20 AM,38,100514,56.05,93.31
8:00:20 AM,37.99,100514,56.07,93.32
9:00:20 AM,37.98,100514,56.06,93.32
10:00:20 AM,37.96,100513,56.08,93.31
11:00:20 AM,37.94,100514,56.12,93.3
12:00:20 PM,38.22,100515,55.93,93.28
1:00:20 PM,38.03,100514,55.95,93.37
2:00:20 PM,38.01,100515,56,93.34
3:00:20 PM,37.99,100515,56,93.33
4:00:20 PM,37.98,100515,56.05,93.32
5:00:20 PM,37.98,100515,56.06,93.32
6:00:20 PM,37.98,100515,56.05,93.3
7:00:20 PM,37.98,100516,56.05,93.31
8:00:20 PM,37.99,100516,56.06,93.32
9:00:20 PM,37.99,100516,56.04,93.32
10:00:20 PM,38.28,100515,55.77,93.32
11:00:20 PM,38.08,100517,55.81,93.43
12:00:20 AM,38,100516,55.9,93.4
1:00:20 AM,37.97,100515,55.98,93.36
2:00:20 AM,37.97,100516,56.03,93.33
3:00:20 AM,37.99,100517,56.06,93.31
4:00:20 AM,38.01,100516,56.05,93.31
5:00:20 AM,38.01,100515,56.02,93.32
6:00:20 AM,38.02,100517,55.98,93.34
7:00:20 AM,38.02,100517,55.98,93.34
8:00:20 AM,38.33,100517,55.66,93.35
9:00:20 AM,38.17,100517,55.68,93.48
10:00:20 AM,38.12,100519,55.71,93.46
11:00:20 AM,38.06,100518,55.77,93.44
12:00:20 PM,38.03,100518,55.84,93.41
1:00:20 PM,38.02,100518,55.89,93.39
2:00:20 PM,38.01,100520,55.91,93.38
3:00:20 PM,38,100518,55.95,93.37
4:00:20 PM,38.01,100519,55.96,93.35
5:00:20 PM,38.02,100518,55.97,93.35
6:00:20 PM,38.29,100520,55.73,93.35
7:00:20 PM,38.09,100520,55.76,93.46
8:00:20 PM,38.06,100520,55.83,93.42
9:00:20 PM,38.04,100521,55.87,93.4
10:00:20 PM,38.02,100521,55.89,93.38
11:00:20 PM,38.01,100519,55.92,93.38
12:00:20 AM,38,100519,55.95,93.36
1:00:20 AM,38,100521,55.96,93.35
2:00:20 AM,38,100520,55.96,93.35
3:00:20 AM,38,100520,55.97,93.35
4:00:20 AM,38.29,100521,55.72,93.36
5:00:20 AM,38.08,100520,55.76,93.46
6:00:20 AM,38.03,100520,55.84,93.42
7:00:20 AM,38.04,100520,55.9,93.38
8:00:20 AM,38.05,100520,55.9,93.37
